  1.3741876e+001  9.3030497e-023
  1.3773565e+001  9.2448418e-023
  1.3805326e+001  9.1870857e-023
  1.3837162e+001  9.1297771e-023
  1.3869070e+001  9.0729116e-023
  1.3901052e+001  9.0164852e-023
  1.3933108e+001  8.9604935e-023
  1.3965238e+001  8.9049324e-023
  1.3997442e+001  8.8497979e-023
  1.4029720e+001  8.7950858e-023
  1.4062073e+001  8.7407921e-023
  1.4094500e+001  8.6869130e-023
  1.4127002e+001  8.6334444e-023
  1.4159579e+001  8.5803826e-023
  1.4192231e+001  8.5277236e-023
  1.4224959e+001  8.4754636e-023
  1.4257762e+001  8.4235990e-023
  1.4290640e+001  8.3721260e-023
  1.4323594e+001  8.3210409e-023
  1.4356625e+001  8.2703401e-023
  1.4389731e+001  8.2200200e-023
  1.4422914e+001  8.1700772e-023
  1.4456173e+001  8.1205079e-023
  1.4489510e+001  8.0713089e-023
  1.4522922e+001  8.0224766e-023
  1.4556412e+001  7.9740077e-023
  1.4589980e+001  7.9258987e-023
  1.4623624e+001  7.8781465e-023
  1.4657346e+001  7.8307476e-023
  1.4691146e+001  7.7836988e-023
  1.4725024e+001  7.7369970e-023
  1.4758980e+001  7.6906388e-023
  1.4793015e+001  7.6446213e-023
  1.4827127e+001  7.5989412e-023
  1.4861319e+001  7.5535955e-023
  1.4895589e+001  7.5085812e-023
  1.4929939e+001  7.4638951e-023
  1.4964367e+001  7.4195344e-023
  1.4998875e+001  7.3754961e-023
  1.5033463e+001  7.3317772e-023
  1.5068130e+001  7.2883749e-023
  1.5102877e+001  7.2452864e-023
  1.5137704e+001  7.2025087e-023
  1.5172612e+001  7.1600391e-023
  1.5207600e+001  7.1178748e-023
  1.5242669e+001  7.0760131e-023
  1.5277819e+001  7.0344513e-023
  1.5313050e+001  6.9931867e-023
  1.5348362e+001  6.9522166e-023
  1.5383755e+001  6.9115384e-023
  1.5419230e+001  6.8711495e-023
  1.5454787e+001  6.8310474e-023
  1.5490426e+001  6.7912295e-023
  1.5526147e+001  6.7516933e-023
  1.5561950e+001  6.7124362e-023
  1.5597836e+001  6.6734559e-023
  1.5633805e+001  6.6347499e-023
  1.5669857e+001  6.5963158e-023
  1.5705991e+001  6.5581512e-023
  1.5742210e+001  6.5202537e-023
  1.5778511e+001  6.4826210e-023
  1.5814897e+001  6.4452507e-023
  1.5851366e+001  6.4081407e-023
  1.5887919e+001  6.3712886e-023
  1.5924557e+001  6.3346921e-023
  1.5961279e+001  6.2983491e-023
  1.5998086e+001  6.2622574e-023
  1.6034978e+001  6.2264148e-023
  1.6071954e+001  6.1908191e-023
  1.6109016e+001  6.1554683e-023
  1.6146164e+001  6.1203601e-023
  1.6183397e+001  6.0854925e-023
  1.6220716e+001  6.0508635e-023
  1.6258121e+001  6.0164710e-023
  1.6295613e+001  5.9823131e-023
  1.6333190e+001  5.9483875e-023
  1.6370855e+001  5.9146925e-023
  1.6408606e+001  5.8812261e-023
  1.6446445e+001  5.8479863e-023
  1.6484370e+001  5.8149711e-023
  1.6522383e+001  5.7821787e-023
  1.6560484e+001  5.7496073e-023
  1.6598673e+001  5.7172548e-023
  1.6636949e+001  5.6851196e-023
  1.6675314e+001  5.6531997e-023
  1.6713768e+001  5.6214935e-023
  1.6752310e+001  5.5899990e-023
  1.6790941e+001  5.5587145e-023
  1.6829661e+001  5.5276382e-023
  1.6868470e+001  5.4967685e-023
  1.6907369e+001  5.4661036e-023
  1.6946357e+001  5.4356418e-023
  1.6985436e+001  5.4053814e-023
  1.7024604e+001  5.3753208e-023
  1.7063863e+001  5.3454583e-023
  1.7103213e+001  5.3157922e-023
  1.7142653e+001  5.2863211e-023
  1.7182184e+001  5.2570432e-023
  1.7221806e+001  5.2279569e-023
  1.7261520e+001  5.1990608e-023
  1.7301325e+001  5.1703533e-023
  1.7341222e+001  5.1418327e-023
  1.7381211e+001  5.1134977e-023
  1.7421292e+001  5.0853467e-023
  1.7461466e+001  5.0573782e-023
  1.7501732e+001  5.0295907e-023
  1.7542091e+001  5.0019827e-023
  1.7582543e+001  4.9745529e-023
  1.7623089e+001  4.9472998e-023
  1.7663728e+001  4.9202219e-023
  1.7704460e+001  4.8933179e-023
  1.7745287e+001  4.8665864e-023
  1.7786208e+001  4.8400260e-023
  1.7827223e+001  4.8136353e-023
  1.7868333e+001  4.7874130e-023
  1.7909537e+001  4.7613578e-023
  1.7950837e+001  4.7354682e-023
  1.7992231e+001  4.7097431e-023
  1.8033722e+001  4.6841811e-023
  1.8075308e+001  4.6587809e-023
  1.8116989e+001  4.6335413e-023
  1.8158767e+001  4.6084610e-023
  1.8200642e+001  4.5835387e-023
  1.8242612e+001  4.5587733e-023
  1.8284680e+001  4.5341634e-023
  1.8326845e+001  4.5097079e-023
  1.8369106e+001  4.4854056e-023
  1.8411466e+001  4.4612553e-023
  1.8453923e+001  4.4372558e-023
  1.8496478e+001  4.4134060e-023
  1.8539131e+001  4.3897046e-023
  1.8581882e+001  4.3661506e-023
  1.8624732e+001  4.3427428e-023
  1.8667681e+001  4.3194802e-023
  1.8710728e+001  4.2963615e-023
  1.8753876e+001  4.2733857e-023
  1.8797122e+001  4.2505517e-023
  1.8840468e+001  4.2278585e-023
  1.8883915e+001  4.2053048e-023
  1.8927461e+001  4.1828898e-023
  1.8971108e+001  4.1606124e-023
  1.9014856e+001  4.1384715e-023
  1.9058704e+001  4.1164660e-023
  1.9102653e+001  4.0945950e-023
  1.9146704e+001  4.0728575e-023
  1.9190857e+001  4.0512525e-023
  1.9235111e+001  4.0297789e-023
  1.9279467e+001  4.0084358e-023
  1.9323926e+001  3.9872222e-023
  1.9368487e+001  3.9661372e-023
  1.9413151e+001  3.9451798e-023
  1.9457918e+001  3.9243491e-023
  1.9502788e+001  3.9036441e-023
  1.9547762e+001  3.8830639e-023
  1.9592839e+001  3.8626077e-023
  1.9638020e+001  3.8422743e-023
  1.9683305e+001  3.8220631e-023
  1.9728695e+001  3.8019731e-023
  1.9774190e+001  3.7820034e-023
  1.9819789e+001  3.7621531e-023
  1.9865494e+001  3.7424213e-023
  1.9911304e+001  3.7228073e-023
  1.9957219e+001  3.7033102e-023
  2.0003241e+001  3.6839290e-023
  2.0049369e+001  3.6646631e-023
  2.0095603e+001  3.6455115e-023
  2.0141943e+001  3.6264734e-023
  2.0188391e+001  3.6075481e-023
  2.0234945e+001  3.5887347e-023
  2.0281607e+001  3.5700324e-023
  2.0328377e+001  3.5514405e-023
  2.0375254e+001  3.5329581e-023
  2.0422240e+001  3.5145844e-023
  2.0469333e+001  3.4963188e-023
  2.0516536e+001  3.4781605e-023
  2.0563847e+001  3.4601086e-023
  2.0611268e+001  3.4421625e-023
  2.0658797e+001  3.4243214e-023
  2.0706437e+001  3.4065846e-023
  2.0754186e+001  3.3889513e-023
  2.0802045e+001  3.3714208e-023
  2.0850015e+001  3.3539925e-023
  2.0898095e+001  3.3366656e-023
  2.0946286e+001  3.3194394e-023
  2.0994589e+001  3.3023132e-023
  2.1043002e+001  3.2852863e-023
  2.1091528e+001  3.2683580e-023
  2.1140165e+001  3.2515278e-023
  2.1188914e+001  3.2347948e-023
  2.1237776e+001  3.2181585e-023
  2.1286750e+001  3.2016181e-023
  2.1335838e+001  3.1851731e-023
  2.1385039e+001  3.1688227e-023
  2.1434353e+001  3.1525664e-023
  2.1483780e+001  3.1364035e-023
  2.1533322e+001  3.1203333e-023
  2.1582978e+001  3.1043554e-023
  2.1632749e+001  3.0884689e-023
  2.1682634e+001  3.0726734e-023
  2.1732634e+001  3.0569682e-023
  2.1782750e+001  3.0413527e-023
  2.1832981e+001  3.0258263e-023
  2.1883328e+001  3.0103884e-023
  2.1933791e+001  2.9950385e-023
  2.1984371e+001  2.9797759e-023
  2.2035067e+001  2.9646001e-023
  2.2085880e+001  2.9495106e-023
  2.2136810e+001  2.9345067e-023
  2.2187858e+001  2.9195878e-023
  2.2239023e+001  2.9047535e-023
  2.2290306e+001  2.8900032e-023
  2.2341708e+001  2.8753363e-023
  2.2393228e+001  2.8607523e-023
  2.2444867e+001  2.8462506e-023
  2.2496625e+001  2.8318308e-023
  2.2548503e+001  2.8174923e-023
  2.2600500e+001  2.8032345e-023
  2.2652617e+001  2.7890570e-023
  2.2704854e+001  2.7749592e-023
  2.2757211e+001  2.7609407e-023
  2.2809689e+001  2.7470009e-023
  2.2862289e+001  2.7331393e-023
  2.2915009e+001  2.7193554e-023
  2.2967852e+001  2.7056488e-023
  2.3020816e+001  2.6920189e-023
  2.3073902e+001  2.6784652e-023
  2.3127110e+001  2.6649873e-023
  2.3180442e+001  2.6515848e-023
  2.3233896e+001  2.6382571e-023
  2.3287474e+001  2.6250037e-023
  2.3341175e+001  2.6118242e-023
  2.3395000e+001  2.5987182e-023
  2.3448949e+001  2.5856851e-023
  2.3503022e+001  2.5727246e-023
  2.3557220e+001  2.5598361e-023
  2.3611543e+001  2.5470193e-023
  2.3665992e+001  2.5342737e-023
  2.3720566e+001  2.5215988e-023
  2.3775265e+001  2.5089942e-023
  2.3830091e+001  2.4964596e-023
  2.3885044e+001  2.4839944e-023
  2.3940123e+001  2.4715982e-023
  2.3995329e+001  2.4592706e-023
  2.4050662e+001  2.4470113e-023
  2.4106123e+001  2.4348197e-023
  2.4161712e+001  2.4226955e-023
  2.4217429e+001  2.4106383e-023
  2.4273275e+001  2.3986476e-023
  2.4329249e+001  2.3867231e-023
  2.4385353e+001  2.3748644e-023
  2.4441586e+001  2.3630711e-023
  2.4497948e+001  2.3513427e-023
  2.4554441e+001  2.3396789e-023
  2.4611063e+001  2.3280794e-023
  2.4667817e+001  2.3165437e-023
  2.4724701e+001  2.3050714e-023
  2.4781716e+001  2.2936622e-023
  2.4838863e+001  2.2823157e-023
  2.4896142e+001  2.2710316e-023
  2.4953552e+001  2.2598094e-023
  2.5011095e+001  2.2486489e-023
  2.5068771e+001  2.2375496e-023
  2.5126580e+001  2.2265111e-023
  2.5184522e+001  2.2155333e-023
  2.5242598e+001  2.2046155e-023
  2.5300807e+001  2.1937577e-023
  2.5359151e+001  2.1829593e-023
  2.5417630e+001  2.1722201e-023
  2.5476243e+001  2.1615396e-023
  2.5534991e+001  2.1509177e-023
  2.5593875e+001  2.1403538e-023
  2.5652895e+001  2.1298478e-023
  2.5712050e+001  2.1193992e-023
  2.5771343e+001  2.1090078e-023
  2.5830772e+001  2.0986732e-023
  2.5890338e+001  2.0883950e-023
  2.5950041e+001  2.0781731e-023
  2.6009882e+001  2.0680069e-023
  2.6069861e+001  2.0578964e-023
  2.6129978e+001  2.0478410e-023
  2.6190234e+001  2.0378406e-023
  2.6250629e+001  2.0278947e-023
  2.6311163e+001  2.0180032e-023
  2.6371837e+001  2.0081656e-023
  2.6432650e+001  1.9983818e-023
  2.6493604e+001  1.9886513e-023
  2.6554699e+001  1.9789739e-023
  2.6615934e+001  1.9693493e-023
  2.6677311e+001  1.9597773e-023
  2.6738829e+001  1.9502574e-023
  2.6800489e+001  1.9407895e-023
  2.6862291e+001  1.9313733e-023
  2.6924236e+001  1.9220083e-023
  2.6986323e+001  1.9126945e-023
  2.7048554e+001  1.9034315e-023
  2.7110928e+001  1.8942190e-023
  2.7173446e+001  1.8850567e-023
  2.7236108e+001  1.8759444e-023
  2.7298915e+001  1.8668818e-023
  2.7361866e+001  1.8578687e-023
  2.7424963e+001  1.8489047e-023
  2.7488205e+001  1.8399896e-023
  2.7551593e+001  1.8311232e-023
  2.7615127e+001  1.8223051e-023
  2.7678808e+001  1.8135351e-023
  2.7742636e+001  1.8048130e-023
  2.7806610e+001  1.7961385e-023
  2.7870732e+001  1.7875113e-023
  2.7935003e+001  1.7789312e-023
  2.7999421e+001  1.7703980e-023
  2.8063988e+001  1.7619114e-023
  2.8128704e+001  1.7534711e-023
  2.8193569e+001  1.7450769e-023
  2.8258583e+001  1.7367286e-023
  2.8323748e+001  1.7284259e-023
  2.8389062e+001  1.7201686e-023
  2.8454528e+001  1.7119564e-023
  2.8520144e+001  1.7037891e-023
  2.8585912e+001  1.6956665e-023
  2.8651831e+001  1.6875883e-023
  2.8717903e+001  1.6795543e-023
  2.8784126e+001  1.6715643e-023
  2.8850503e+001  1.6636181e-023
  2.8917032e+001  1.6557153e-023
  2.8983715e+001  1.6478559e-023
  2.9050552e+001  1.6400395e-023
  2.9117543e+001  1.6322660e-023
  2.9184688e+001  1.6245350e-023
  2.9251988e+001  1.6168465e-023
  2.9319443e+001  1.6092002e-023
  2.9387054e+001  1.6015959e-023
  2.9454821e+001  1.5940333e-023
  2.9522744e+001  1.5865123e-023
  2.9590824e+001  1.5790326e-023
  2.9659060e+001  1.5715940e-023
  2.9727454e+001  1.5641964e-023
  2.9796006e+001  1.5568394e-023
  2.9864716e+001  1.5495230e-023
  2.9933584e+001  1.5422469e-023
  3.0002611e+001  1.5350108e-023
  3.0071797e+001  1.5278146e-023
  3.0141143e+001  1.5206582e-023
  3.0210649e+001  1.5135412e-023
  3.0280315e+001  1.5064635e-023
  3.0350142e+001  1.4994250e-023
  3.0420129e+001  1.4924253e-023
  3.0490278e+001  1.4854643e-023
  3.0560589e+001  1.4785419e-023
  3.0631062e+001  1.4716578e-023
  3.0701697e+001  1.4648118e-023
  3.0772496e+001  1.4580037e-023
  3.0843457e+001  1.4512335e-023
  3.0914583e+001  1.4445008e-023
  3.0985872e+001  1.4378054e-023
  3.1057326e+001  1.4311473e-023
  3.1128944e+001  1.4245262e-023
  3.1200728e+001  1.4179420e-023
  3.1272677e+001  1.4113944e-023
  3.1344792e+001  1.4048833e-023
  3.1417073e+001  1.3984085e-023
  3.1489521e+001  1.3919698e-023
  3.1562136e+001  1.3855670e-023
  3.1634919e+001  1.3792001e-023
  3.1707869e+001  1.3728687e-023
  3.1780988e+001  1.3665728e-023
  3.1854275e+001  1.3603121e-023
  3.1927731e+001  1.3540865e-023
  3.2001357e+001  1.3478958e-023
  3.2075152e+001  1.3417399e-023
  3.2149118e+001  1.3356185e-023
  3.2223254e+001  1.3295316e-023
  3.2297561e+001  1.3234789e-023
  3.2372039e+001  1.3174603e-023
  3.2446689e+001  1.3114756e-023
  3.2521512e+001  1.3055247e-023
  3.2596506e+001  1.2996074e-023
  3.2671674e+001  1.2937235e-023
  3.2747015e+001  1.2878729e-023
  3.2822530e+001  1.2820554e-023
  3.2898219e+001  1.2762709e-023
  3.2974083e+001  1.2705192e-023
  3.3050121e+001  1.2648001e-023
  3.3126335e+001  1.2591136e-023
  3.3202725e+001  1.2534594e-023
  3.3279290e+001  1.2478373e-023
  3.3356033e+001  1.2422473e-023
  3.3432952e+001  1.2366892e-023
  3.3510049e+001  1.2311629e-023
  3.3587323e+001  1.2256681e-023
  3.3664776e+001  1.2202047e-023
  3.3742407e+001  1.2147727e-023
  3.3820217e+001  1.2093718e-023
  3.3898207e+001  1.2040019e-023
  3.3976376e+001  1.1986629e-023
  3.4054726e+001  1.1933545e-023
  3.4133257e+001  1.1880768e-023
  3.4211968e+001  1.1828294e-023
  3.4290861e+001  1.1776124e-023
  3.4369936e+001  1.1724255e-023
  3.4449194e+001  1.1672686e-023
  3.4528634e+001  1.1621415e-023
  3.4608257e+001  1.1570442e-023
  3.4688064e+001  1.1519765e-023
  3.4768055e+001  1.1469382e-023
  3.4848230e+001  1.1419292e-023
  3.4928590e+001  1.1369494e-023
  3.5009136e+001  1.1319987e-023
  3.5089867e+001  1.1270769e-023
  3.5170785e+001  1.1221838e-023
  3.5251889e+001  1.1173194e-023
  3.5333180e+001  1.1124835e-023
  3.5414659e+001  1.1076760e-023
  3.5496325e+001  1.1028967e-023
  3.5578180e+001  1.0981456e-023
  3.5660224e+001  1.0934224e-023
  3.5742456e+001  1.0887271e-023
  3.5824879e+001  1.0840596e-023
  3.5907491e+001  1.0794196e-023
  3.5990294e+001  1.0748072e-023
  3.6073288e+001  1.0702220e-023
  3.6156473e+001  1.0656642e-023
  3.6239850e+001  1.0611334e-023
  3.6323420e+001  1.0566296e-023
  3.6407182e+001  1.0521527e-023
  3.6491137e+001  1.0477025e-023
  3.6575286e+001  1.0432789e-023
  3.6659629e+001  1.0388818e-023
  3.6744166e+001  1.0345111e-023
  3.6828898e+001  1.0301666e-023
  3.6913826e+001  1.0258482e-023
  3.6998950e+001  1.0215559e-023
  3.7084270e+001  1.0172895e-023
  3.7169786e+001  1.0130488e-023
  3.7255500e+001  1.0088338e-023
  3.7341412e+001  1.0046443e-023
  3.7427521e+001  1.0004803e-023
  3.7513829e+001  9.9634156e-024
  3.7600336e+001  9.9222802e-024
  3.7687043e+001  9.8813956e-024
  3.7773950e+001  9.8407606e-024
  3.7861057e+001  9.8003742e-024
  3.7948365e+001  9.7602351e-024
  3.8035874e+001  9.7203422e-024
  3.8123585e+001  9.6806945e-024
  3.8211498e+001  9.6412907e-024
  3.8299614e+001  9.6021298e-024
  3.8387933e+001  9.5632108e-024
  3.8476456e+001  9.5245324e-024
  3.8565183e+001  9.4860935e-024
  3.8654115e+001  9.4478932e-024
  3.8743251e+001  9.4099302e-024
  3.8832594e+001  9.3722036e-024
  3.8922142e+001  9.3347122e-024
  3.9011897e+001  9.2974549e-024
  3.9101858e+001  9.2604307e-024
  3.9192028e+001  9.2236385e-024
  3.9282405e+001  9.1870773e-024
  3.9372990e+001  9.1507460e-024
  3.9463785e+001  9.1146435e-024
  3.9554788e+001  9.0787688e-024
  3.9646002e+001  9.0431209e-024
  3.9737426e+001  9.0076987e-024
  3.9829061e+001  8.9725011e-024
  3.9920907e+001  8.9375271e-024
  4.0012965e+001  8.9027758e-024
  4.0105235e+001  8.8682460e-024
  4.0197718e+001  8.8339368e-024
  4.0290414e+001  8.7998471e-024
  4.0383324e+001  8.7659759e-024
  4.0476449e+001  8.7323223e-024
  4.0569788e+001  8.6988851e-024
  4.0663342e+001  8.6656634e-024
  4.0757112e+001  8.6326563e-024
  4.0851098e+001  8.5998626e-024
  4.0945301e+001  8.5672815e-024
  4.1039721e+001  8.5349118e-024
  4.1134359e+001  8.5027527e-024
  4.1229215e+001  8.4708031e-024
  4.1324290e+001  8.4390621e-024
  4.1419584e+001  8.4075287e-024
  4.1515098e+001  8.3762019e-024
  4.1610832e+001  8.3450808e-024
  4.1706787e+001  8.3141643e-024
  4.1802963e+001  8.2834516e-024
  4.1899361e+001  8.2529416e-024
  4.1995982e+001  8.2226334e-024
  4.2092825e+001  8.1925260e-024
  4.2189891e+001  8.1626186e-024
  4.2287181e+001  8.1329101e-024
  4.2384696e+001  8.1033995e-024
  4.2482435e+001  8.0740861e-024
  4.2580400e+001  8.0449687e-024
  4.2678591e+001  8.0160466e-024
  4.2777008e+001  7.9873186e-024
  4.2875652e+001  7.9587840e-024
  4.2974524e+001  7.9304418e-024
  4.3073623e+001  7.9022910e-024
  4.3172951e+001  7.8743307e-024
  4.3272508e+001  7.8465601e-024
  4.3372295e+001  7.8189781e-024
  4.3472312e+001  7.7915840e-024
  4.3572559e+001  7.7643766e-024
  4.3673038e+001  7.7373553e-024
  4.3773748e+001  7.7105190e-024
  4.3874691e+001  7.6838668e-024
  4.3975866e+001  7.6573978e-024
  4.4077275e+001  7.6311112e-024
  4.4178918e+001  7.6050060e-024
  4.4280795e+001  7.5790813e-024
  4.4382906e+001  7.5533363e-024
  4.4485254e+001  7.5277700e-024
  4.4587837e+001  7.5023816e-024
  4.4690657e+001  7.4771701e-024
  4.4793714e+001  7.4521347e-024
  4.4897009e+001  7.4272746e-024
  4.5000541e+001  7.4025887e-024
  4.5104313e+001  7.3780763e-024
  4.5208324e+001  7.3537365e-024
  4.5312575e+001  7.3295683e-024
  4.5417066e+001  7.3055709e-024
  4.5521798e+001  7.2817435e-024
  4.5626772e+001  7.2580852e-024
  4.5731987e+001  7.2345951e-024
  4.5837446e+001  7.2112723e-024
  4.5943147e+001  7.1881160e-024
  4.6049092e+001  7.1651254e-024
  4.6155282e+001  7.1422995e-024
  4.6261716e+001  7.1196375e-024
  4.6368396e+001  7.0971385e-024
  4.6475322e+001  7.0748017e-024
  4.6582494e+001  7.0526263e-024
  4.6689914e+001  7.0306114e-024
  4.6797581e+001  7.0087562e-024
  4.6905497e+001  6.9870597e-024
  4.7013661e+001  6.9655212e-024
  4.7122075e+001  6.9441399e-024
  4.7230739e+001  6.9229148e-024
  4.7339654e+001  6.9018451e-024
  4.7448819e+001  6.8809301e-024
  4.7558236e+001  6.8601688e-024
  4.7667906e+001  6.8395605e-024
  4.7777829e+001  6.8191043e-024
  4.7888005e+001  6.7987994e-024
  4.7998435e+001  6.7786449e-024
  4.8109120e+001  6.7586400e-024
  4.8220060e+001  6.7387839e-024
  4.8331255e+001  6.7190759e-024
  4.8442708e+001  6.6995150e-024
  4.8554417e+001  6.6801004e-024
  4.8666384e+001  6.6608313e-024
  4.8778609e+001  6.6417070e-024
  4.8891093e+001  6.6227266e-024
  4.9003836e+001  6.6038892e-024
  4.9116839e+001  6.5851941e-024
  4.9230103e+001  6.5666405e-024
  4.9343628e+001  6.5482276e-024
  4.9457415e+001  6.5299545e-024
  4.9571464e+001  6.5118204e-024
  4.9685776e+001  6.4938247e-024
  4.9800352e+001  6.4759663e-024
  4.9915192e+001  6.4582447e-024
  5.0030297e+001  6.4406588e-024
  5.0145667e+001  6.4232081e-024
  5.0261303e+001  6.4058916e-024
  5.0377206e+001  6.3887086e-024
  5.0493376e+001  6.3716583e-024
  5.0609814e+001  6.3547399e-024
  5.0726521e+001  6.3379527e-024
  5.0843497e+001  6.3212957e-024
  5.0960742e+001  6.3047684e-024
  5.1078258e+001  6.2883698e-024
  5.1196045e+001  6.2720992e-024
  5.1314103e+001  6.2559558e-024
  5.1432434e+001  6.2399388e-024
  5.1551038e+001  6.2240476e-024
  5.1669915e+001  6.2082812e-024
  5.1789066e+001  6.1926390e-024
  5.1908492e+001  6.1771201e-024
  5.2028193e+001  6.1617238e-024
  5.2148171e+001  6.1464494e-024
  5.2268425e+001  6.1312961e-024
  5.2388956e+001  6.1162630e-024
  5.2509766e+001  6.1013495e-024
  5.2630854e+001  6.0865548e-024
  5.2752221e+001  6.0718782e-024
  5.2873868e+001  6.0573188e-024
  5.2995795e+001  6.0428760e-024
  5.3118004e+001  6.0285490e-024
  5.3240495e+001  6.0143370e-024
  5.3363268e+001  6.0002393e-024
  5.3486324e+001  5.9862552e-024
  5.3609663e+001  5.9723839e-024
  5.3733288e+001  5.9586246e-024
  5.3857197e+001  5.9449767e-024
  5.3981392e+001  5.9314394e-024
  5.4105874e+001  5.9180120e-024
  5.4230642e+001  5.9046937e-024
  5.4355699e+001  5.8914839e-024
